 id,prompt,answer,family,rule_name,source
synthetic_v2_gra_000072,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.37s, distance = 31.37 m
For t = 3.49s, distance = 68.03 m
For t = 1.07s, distance = 6.39 m
For t = 4.1s, distance = 93.88 m
For t = 4.8s, distance = 128.68 m
Now, determine the falling distance for t = 0.94s given d = 0.5*g*t^2.",4.93,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000072,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
152 -> CLII
121 -> CXXI
31 -> XXXI
173 -> CLXXIII
395 -> CCCXCV
4 -> IV
Now, write the number 320 in the Wonderland numeral system.",CCCXX,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000072,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
fuy uxvvyi wagjy narracj -> the hidden mouse follows
tgyyi coxfyj hbrryl -> queen writes valley
fuy wljfyoxagj vobdai xwbdxiyj -> the mysterious dragon imagines
fuy jxryif moxieyjj amyij -> the silent princess opens
jfgvyif eoybfyj vaao -> student creates door
Now, decrypt the following text: wagjy coxfyj fuy jxryif vaao",mouse writes the silent door,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000072,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
9.20 m becomes 15.69
46.3 m becomes 78.94
29.57 m becomes 50.42
56.24 m becomes 95.89
35.44 m becomes 60.43
Now, convert the following measurement: 7.96 m",13.57,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000073,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01100011 -> 10101010
00101010 -> 11100011
01010000 -> 10011001
00000011 -> 11001010
11111010 -> 00110011
00011000 -> 11010001
00110001 -> 11111000
00001101 -> 11000100
10100100 -> 01101101

Now, determine the output for: 11011010",00010011,bit_manipulation,not_xor_36,synthetic_v2
synthetic_v2_equ_000073,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
+//[ = /^^>
!#? = !&@
+?' = /@:
%+* = ~/|
Now, determine the result for: %'?%/",~:@~^,equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000073,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 0.8s, distance = 5.06 m
For t = 3.15s, distance = 78.44 m
For t = 5.77s, distance = 263.18 m
For t = 4.69s, distance = 173.88 m
Now, determine the falling distance for t = 5.5s given d = 0.5*g*t^2.",239.13,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000073,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
176 -> CLXXVI
144 -> CXLIV
69 -> LXIX
202 -> CCII
Now, write the number 240 in the Wonderland numeral system.",CCXL,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000073,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
uof oxjjfv pxcimj mfije -> the hidden wizard reads
uof oxjjfv amxvdfee zrxsje -> the hidden princess builds
uof exsfvu oiuufm mfije -> the silent hatter reads
jlw dmfiufe klrvuixv -> dog creates mountain
uof pxef amxvdfee dmfiufe -> the wise princess creates
Now, decrypt the following text: uof oxjjfv oiuufm dmfiufe",the hidden hatter creates,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000073,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.58 m becomes 2.24
68.37 m becomes 27.42
70.18 m becomes 28.14
63.12 m becomes 25.31
Now, convert the following measurement: 15.08 m",6.05,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000074,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11100111 -> 11101110
11110100 -> 00100110
10010000 -> 00000000
11001100 -> 00111010
10111001 -> 10010100
01011010 -> 01010011
10101110 -> 01111100
00101000 -> 00011101
00001001 -> 10011001

Now, determine the output for: 00101101",10111101,bit_manipulation,reverse_xor_09,synthetic_v2
synthetic_v2_equ_000074,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:@: = ?&?
*$_#/ = [^;\_
;++& = %||+
)-? = (<@
/;&~# = _%+$\
Now, determine the result for: -+:*#",<|?[\,equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000074,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.8s, distance = 40.42 m
For t = 3.67s, distance = 69.43 m
For t = 5.51s, distance = 156.51 m
For t = 3.96s, distance = 80.84 m
Now, determine the falling distance for t = 3.70s given d = 0.5*g*t^2.",70.57,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000074,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
380 -> CCCLXXX
183 -> CLXXXIII
254 -> CCLIV
73 -> LXXIII
115 -> CXV
263 -> CCLXIII
Now, write the number 223 in the Wonderland numeral system.",CCXXIII,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000074,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
fan advvnh izf jedrvl -> the hidden cat builds
lfevnhf otrrtgl jttm -> student follows book
fan advvnh jdsv odhvl -> the hidden bird finds
fan advvnh kteln jedrvl -> the hidden mouse builds
ysdhinll dkzudhnl izlfrn -> princess imagines castle
Now, decrypt the following text: izf otrrtgl fan advvnh izlfrn",cat follows the hidden castle,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000074,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.6 m becomes 8.46
39.17 m becomes 59.19
20.23 m becomes 30.57
13.33 m becomes 20.14
25.76 m becomes 38.92
60.02 m becomes 90.69
Now, convert the following measurement: 64.9 m",98.06,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000075,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11000101 -> 00010010
01010100 -> 10000011
11101100 -> 00111011
01110001 -> 10100110
10100101 -> 01110010
10000101 -> 01010010
10000110 -> 01010001
00100000 -> 11110111
01001111 -> 10011000

Now, determine the output for: 11100001",00110110,bit_manipulation,not_xor_28,synthetic_v2
synthetic_v2_equ_000075,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
#_|]\ = +%\(@
~;$ = ]#$
?': = ~'<
~`~/]& = ]*];(!
""**-*! = ?[[`[)
-|""`^ = `\?*:
Now, determine the result for: -~'-#$",`]'`+$,equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000075,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.81s, distance = 38.28 m
For t = 5.4s, distance = 340.73 m
For t = 3.00s, distance = 105.16 m
For t = 2.8s, distance = 91.61 m
For t = 4.16s, distance = 202.22 m
For t = 2.57s, distance = 77.18 m
Now, determine the falling distance for t = 1.38s given d = 0.5*g*t^2.",22.25,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000075,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
68 -> LXVIII
23 -> XXIII
74 -> LXXIV
125 -> CXXV
283 -> CCLXXXIII
Now, write the number 30 in the Wonderland numeral system.",XXX,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000075,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vdp xywtpc tfzxyc jdzopo -> the golden dragon chases
iymop smlwto ilffyf -> mouse builds mirror
dzvvpf tlojyrpfo lcoltp jzovwp -> hatter discovers inside castle
dzvvpf uflvpo tyyf -> hatter writes door
jzv qlcto vdp izxljzw rzwwpa -> cat finds the magical valley
Now, decrypt the following text: tfzxyc smlwto lcoltp tyyf",dragon builds inside door,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000075,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
79.15 m becomes 41.95
76.48 m becomes 40.53
60.17 m becomes 31.89
63.7 m becomes 33.76
53.12 m becomes 28.15
Now, convert the following measurement: 47.41 m",25.13,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000076,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00101010 -> 01101001
01101010 -> 00101001
11001101 -> 10001110
00000000 -> 01000011
00001010 -> 01001001
10111111 -> 11111100
00100101 -> 01100110
11011001 -> 10011010

Now, determine the output for: 11101001",10101010,bit_manipulation,xor_43,synthetic_v2
synthetic_v2_equ_000076,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
?#` = %@!
%^( = ^]+
*;] = $#[
/-^&/ = />])/
''&(>\ = '')+&<
Now, determine the result for: `;/^;(",!#/]#+,equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000076,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 5.31s, distance = 282.10 m
For t = 3.67s, distance = 134.76 m
For t = 2.04s, distance = 41.64 m
For t = 2.07s, distance = 42.87 m
For t = 2.5s, distance = 62.53 m
For t = 4.6s, distance = 211.71 m
Now, determine the falling distance for t = 4.40s given d = 0.5*g*t^2.",193.70,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000076,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
285 -> CCLXXXV
375 -> CCCLXXV
212 -> CCXII
83 -> LXXXIII
341 -> CCCXLI
325 -> CCCXXV
Now, write the number 188 in the Wonderland numeral system.",CLXXXVIII,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000076,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
swc jxocrs tzs ixrej -> the silent cat finds
wzsscm pmxscj flbrszxr -> hatter writes mountain
swc fajscmxlbj elh emzpj -> the mysterious dog draws
swc fzhxtzo emzhlr emzpj -> the magical dragon draws
tzs emzpj hzmecr -> cat draws garden
Now, decrypt the following text: tzs pmxscj swc fzhxtzo hzmecr",cat writes the magical garden,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000076,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
68.1 m becomes 76.00
71.75 m becomes 80.07
38.24 m becomes 42.68
59.2 m becomes 66.07
47.76 m becomes 53.30
Now, convert the following measurement: 63.97 m",71.39,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000077,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10000100 -> 01001010
01101000 -> 10100110
10011011 -> 01010101
00011111 -> 11010001
00110100 -> 11111010
11111000 -> 00110110
01011111 -> 10010001
00100111 -> 11101001
11011100 -> 00010010

Now, determine the output for: 10011111",01010001,bit_manipulation,xor_ce,synthetic_v2
synthetic_v2_equ_000077,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
*:]~]> = ->|;|""
:|> = >\""
:/>|-% = >`""\^:
<+< = ~_~
<_>_!& = ~!""!#%
:'[@% = ><@]:
Now, determine the result for: >+%","""_:",equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000077,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.95s, distance = 137.21 m
For t = 0.90s, distance = 4.54 m
For t = 2.24s, distance = 28.10 m
For t = 1.29s, distance = 9.32 m
For t = 4.49s, distance = 112.90 m
Now, determine the falling distance for t = 1.95s given d = 0.5*g*t^2.",21.29,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000077,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
265 -> CCLXV
76 -> LXXVI
41 -> XLI
91 -> XCI
248 -> CCXLVIII
394 -> CCCXCIV
Now, write the number 307 in the Wonderland numeral system.",CCCVII,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000077,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vea eqrraf bvkrafv hwajvab -> the hidden student creates
gkaaf xqfrb tqwwnw -> queen finds mirror
iqwr xqfrb fajw tjz -> bird finds near map
iqwr nzafb rnnw -> bird opens door
ejvvaw rqbhnmawb iaeqfr innc -> hatter discovers behind book
Now, decrypt the following text: bvkrafv xqfrb fajw rnnw",student finds near door,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000077,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
38.14 m becomes 59.08
5.48 m becomes 8.49
74.45 m becomes 115.32
71.36 m becomes 110.54
64.0 m becomes 99.14
15.07 m becomes 23.34
Now, convert the following measurement: 71.25 m",110.37,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000078,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11111100 -> 01010111
10001110 -> 10011110
11000011 -> 10101011
00101101 -> 00010000
01011110 -> 11011101
10000101 -> 10110010
10100100 -> 00110110
00111001 -> 01000000

Now, determine the output for: 00001110",10011100,bit_manipulation,rotl2_xor_a4,synthetic_v2
synthetic_v2_equ_000078,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
)\] = $>*
#:# = (/(
!:[""% = '/)%`
\#( = >(|
_|(""%* = -~|%`+
|!+ = ~'@
Now, determine the result for: (!\|#",|'>~(,equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000078,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.64s, distance = 81.40 m
For t = 2.6s, distance = 78.96 m
For t = 3.27s, distance = 124.89 m
For t = 3.83s, distance = 171.33 m
For t = 1.7s, distance = 33.76 m
Now, determine the falling distance for t = 3.19s given d = 0.5*g*t^2.",118.86,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000078,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
385 -> CCCLXXXV
289 -> CCLXXXIX
52 -> LII
14 -> XIV
220 -> CCXX
227 -> CCXXVII
Now, write the number 318 in the Wonderland numeral system.",CCCXVIII,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000078,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
hjl tedkzev fhbglyh wlegf -> the magical student reads
hjl fkvlyh cksewg gkfzuqlwf -> the silent wizard discovers
hjl jkggly fhbglyh fllf -> the hidden student sees
jehhlw ktedkylf tubyheky -> hatter imagines mountain
hjl ckfl zeh ualyf -> the wise cat opens
Now, decrypt the following text: hjl fkvlyh fhbglyh ktedkylf",the silent student imagines,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000078,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
7.44 m becomes 6.72
10.0 m becomes 9.03
25.99 m becomes 23.47
70.6 m becomes 63.75
41.15 m becomes 37.16
28.31 m becomes 25.56
Now, convert the following measurement: 38.64 m",34.89,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000079,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11001000 -> 11111101
01001001 -> 00111101
11110100 -> 11100011
11001110 -> 11111110
11111100 -> 11100111
11110010 -> 11100000
10001001 -> 01011101
00101100 -> 10001111

Now, determine the output for: 10110100",11000011,bit_manipulation,rotl7_xor_99,synthetic_v2
synthetic_v2_equ_000079,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
<|; = @#;
#_--%# = `[$$~`
\*$) = >^+(
|(~|*! = #/\#^!
[""$]\! = -&+%>!
Now, determine the result for: -!)!",$!(!,equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000079,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.95s, distance = 29.85 m
For t = 2.33s, distance = 42.62 m
For t = 3.64s, distance = 104.01 m
For t = 5.28s, distance = 218.85 m
For t = 3.8s, distance = 113.35 m
Now, determine the falling distance for t = 1.8s given d = 0.5*g*t^2.",25.43,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000079,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
179 -> CLXXIX
103 -> CIII
224 -> CCXXIV
146 -> CXLVI
Now, write the number 129 in the Wonderland numeral system.",CXXIX,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000079,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
rea hkia ewrras iaai -> the wise hatter sees
ewrras knwzkpai nmvprwkp -> hatter imagines mountain
nmvia knwzkpai kpikca nkssms -> mouse imagines inside mirror
irvcapr bkpci nkssms -> student finds mirror
cswzmp cswhi faekpc fmmt -> dragon draws behind book
Now, decrypt the following text: ewrras knwzkpai kpikca nkssms",hatter imagines inside mirror,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000079,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
61.8 m becomes 99.25
76.92 m becomes 123.53
61.9 m becomes 99.41
9.49 m becomes 15.24
65.90 m becomes 105.84
Now, convert the following measurement: 6.97 m",11.19,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000080,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11001111 -> 01111111
01001111 -> 11111111
11100011 -> 01111111
01111100 -> 11111111
00110101 -> 11111111
00011101 -> 11111111
11011011 -> 01111111
10100101 -> 01111111
01110101 -> 11111111

Now, determine the output for: 10000111",01111111,bit_manipulation,mask_mix_a0_26_d9,synthetic_v2
synthetic_v2_equ_000080,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""]|~@ = [-<:&
<): = |@_
))' = @@^
*+--`: = #!''/_
'&) = ^]@
-]'< = '-^|
Now, determine the result for: &)+@]'",]@!&-^,equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000080,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 5.15s, distance = 114.31 m
For t = 2.65s, distance = 30.27 m
For t = 1.48s, distance = 9.44 m
For t = 1.04s, distance = 4.66 m
For t = 1.3s, distance = 7.28 m
Now, determine the falling distance for t = 2.73s given d = 0.5*g*t^2.",32.12,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000080,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
314 -> CCCXIV
338 -> CCCXXXVIII
280 -> CCLXXX
203 -> CCIII
Now, write the number 260 in the Wonderland numeral system.",CCLX,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000080,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
lbj ykqctkw scekvu aciuz -> the magical wizard finds
scekvu ucztgmjvz agvjzl -> wizard discovers forest
dpjji vjkuz cizcuj hggf -> queen reads inside book
ygpzj agwwgsz mkwwjo -> mouse follows valley
hcvu ucztgmjvz piujv vcmjv -> bird discovers under river
Now, decrypt the following text: scekvu ucztgmjvz cizcuj mkwwjo",wizard discovers inside valley,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000080,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
7.56 m becomes 13.80
55.71 m becomes 101.67
62.5 m becomes 114.06
Now, convert the following measurement: 39.37 m",71.85,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000081,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01010110 -> 11100101
10000000 -> 00111111
10101000 -> 00111010
10001110 -> 11111110
00001110 -> 11101110
00000011 -> 01001111
01011010 -> 01100100

Now, determine the output for: 10100011",01011011,bit_manipulation,rotr3_xor_2f,synthetic_v2
synthetic_v2_equ_000081,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
!`%!"" = @+`@>
&/`<++ = [)+(||
+#>^ = |\$?
>|$# = $&%\
!+_# = @|~\
Now, determine the result for: >`_",$+~,equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000081,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.1s, distance = 12.15 m
For t = 4.40s, distance = 194.37 m
For t = 2.51s, distance = 63.25 m
For t = 3.72s, distance = 138.94 m
For t = 5.77s, distance = 334.26 m
For t = 2.9s, distance = 84.44 m
Now, determine the falling distance for t = 4.9s given d = 0.5*g*t^2.",241.06,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000081,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
74 -> LXXIV
39 -> XXXIX
398 -> CCCXCVIII
236 -> CCXXXVI
133 -> CXXXIII
Now, write the number 360 in the Wonderland numeral system.",CCCLX,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000081,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
fdg caordf xiggu laofgb -> the bright queen writes
fdg lobg nsibg zagpfgb -> the wise mouse creates
xiggu agpyb yssa -> queen reads door
fdg bowguf ysr yaplb -> the silent dog draws
yaprsu zdpbgb nsiufpou -> dragon chases mountain
Now, decrypt the following text: fdg nsibg agpyb fdg bowguf nsiufpou",the mouse reads the silent mountain,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000081,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
79.44 m becomes 115.19
7.5 m becomes 10.88
78.3 m becomes 113.53
77.28 m becomes 112.06
44.05 m becomes 63.87
Now, convert the following measurement: 51.40 m",74.53,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000082,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01110001 -> 11111111
00100100 -> 01010101
00110100 -> 01011101
01111010 -> 01111010
01101011 -> 11110010
00100110 -> 01010100
00111011 -> 11011010

Now, determine the output for: 11010110",00101100,bit_manipulation,rotr1_xor_47,synthetic_v2
synthetic_v2_equ_000082,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
-\*`~/ = ;#~%/:
~\!*;~ = /#&~*/
&`<% = `%+]
(]' = [\(
|?~ = )_/
Now, determine the result for: ;(*&",*[~`,equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000082,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.6s, distance = 25.80 m
For t = 2.2s, distance = 48.79 m
For t = 2.19s, distance = 48.34 m
For t = 1.06s, distance = 11.33 m
For t = 4.13s, distance = 171.93 m
For t = 1.71s, distance = 29.47 m
Now, determine the falling distance for t = 3.53s given d = 0.5*g*t^2.",125.61,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000082,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
22 -> XXII
373 -> CCCLXXIII
316 -> CCCXVI
170 -> CLXX
36 -> XXXVI
239 -> CCXXXIX
Now, write the number 217 in the Wonderland numeral system.",CCXVII,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000082,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nyj vxaboxu gbqf oyxeje -> the magical bird chases
tijjm gibufe rwnbwm -> queen builds potion
vwiej fbeowzjqe gjybmf cwqjen -> mouse discovers behind forest
rqbmojee gibufe vwimnxbm -> princess builds mountain
fwa qjxfe bmebfj cwqjen -> dog reads inside forest
Now, decrypt the following text: gbqf gibufe gjybmf vwimnxbm",bird builds behind mountain,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000082,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
49.5 m becomes 29.01
41.17 m becomes 24.13
43.51 m becomes 25.50
45.90 m becomes 26.90
27.5 m becomes 16.11
Now, convert the following measurement: 27.35 m",16.03,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000083,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11101000 -> 00010100
11100000 -> 00011100
10011010 -> 01100110
01100100 -> 10011000
00111011 -> 11000111
00011111 -> 11100011

Now, determine the output for: 01001111",10110011,bit_manipulation,xor_fc,synthetic_v2
synthetic_v2_equ_000083,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
]_\-_ = _[(@[
*;- = ~]@
&:@> = |&%""
??_^_ = --[<[
&]-? = |_@-
Now, determine the result for: @*_]",%~[_,equation_symbol_transformation,symbol_substitution,synthetic_v2
synthetic_v2_gra_000083,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.31s, distance = 179.91 m
For t = 2.81s, distance = 76.47 m
For t = 1.91s, distance = 35.33 m
For t = 4.36s, distance = 184.11 m
For t = 2.70s, distance = 70.60 m
Now, determine the falling distance for t = 3.61s given d = 0.5*g*t^2.",126.22,gravity_formula,gravity_constant,synthetic_v2
synthetic_v2_num_000083,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
77 -> LXXVII
253 -> CCLIII
215 -> CCXV
95 -> XCV
232 -> CCXXXII
Now, write the number 123 in the Wonderland numeral system.",CXXIII,numeral_system,roman_numeral,synthetic_v2
synthetic_v2_tex_000083,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
hvo mjqouh rkc gvtmom -> the silent dog chases
djatfr lyjqrm lkkb -> wizard builds book
ikymo lyjqrm kwof ekhjku -> mouse builds over potion
vthhof dfjhom ctfrou -> hatter writes garden
hvo djatfr rftdm hvo djmo fjwof -> the wizard draws the wise river
Now, decrypt the following text: rkc lyjqrm kwof ctfrou",dog builds over garden,text_decryption,monoalphabetic_substitution,synthetic_v2
synthetic_v2_uni_000083,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
2.52 m becomes 0.89
51.27 m becomes 18.10
40.22 m becomes 14.20
50.69 m becomes 17.89
78.08 m becomes 27.56
14.06 m becomes 4.96
Now, convert the following measurement: 62.7 m",22.13,unit_conversion,linear_scale,synthetic_v2
synthetic_v2_bit_000084,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00100000 -> 00011011
11100010 -> 01111010
01010111 -> 10100000
00011010 -> 00000110
01000010 -> 00101010
00000101 -> 10001001
11100001 -> 11111011

Now, determine the output for: 10111111",11010100,bit_manipulation,rotr1_xor_0b,synthetic_v2
synthetic_v2_equ_000084,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:_` = ^`~
[_\#?) = >`'/*[
]&;~` = :;-$~
?'~-<< = *($?&&
#(|`% = /@%~#
;-` = -?~
Now, determine the result for: -:_;_",?^`-`,equation_symbol_transformation,symbol_substitution,synthetic_v2
