 id,prompt,answer,family,rule_name,source
a4679943,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
25 -> XXV
60 -> LX
1 -> I
Now, write the number 53 in the Wonderland numeral system.",LIII,numeral_system,official_train,official_train
a46d71d0,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010001 -> 01100000
10100111 -> 11000011
10111111 -> 00000111
00110011 -> 00000001
11111010 -> 00101101
01101001 -> 10110100
10110010 -> 01001001
10010110 -> 01001011

Now, determine the output for: 11100110",01000011,bit_manipulation,official_train,official_train
a4749b0d,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
28.48 m becomes 37.27
9.23 m becomes 12.08
32.02 m becomes 41.91
17.73 m becomes 23.20
39.04 m becomes 51.09
Now, convert the following measurement: 18.97 m",24.83,unit_conversion,official_train,official_train
a4770481,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11101101 -> 10111111
10110001 -> 00111110
00000101 -> 10100001
00101110 -> 11001111
11011100 -> 10111111
11110010 -> 01111110
10101000 -> 00111111
00101010 -> 01001111
11000010 -> 01111000
10110011 -> 01111110

Now, determine the output for: 00011100",10000111,bit_manipulation,official_train,official_train
a47a489c,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.46s, distance = 60.7 m
For t = 2.77s, distance = 38.9 m
For t = 2.15s, distance = 23.44 m
For t = 4.0s, distance = 81.12 m
Now, determine the falling distance for t = 3.3s given d = 0.5*g*t^2.",55.21,gravity_formula,official_train,official_train
a47b8207,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
20.76 m becomes 38.67
14.6 m becomes 27.20
13.27 m becomes 24.72
15.85 m becomes 29.52
Now, convert the following measurement: 47.84 m",89.11,unit_conversion,official_train,official_train
a487906f,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
efgh hfjumavgj rpv tmohvk rgvwjigv -> bird discovers the golden treasure
rpv pfhhvk rvwupvg fdwtfkvj -> the hidden teacher imagines
dmijv upwjvj wemav cwowuv -> mouse chases above palace
rpv tmohvk sfkt vncomgvj -> the golden king explores
efgh vncomgvj rpv pfhhvk hmmg -> bird explores the hidden door
Now, decrypt the following text: pwrrvg upwjvj rpv lfjv svz",hatter chases the wise key,text_decryption,official_train,official_train
a487ceeb,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
91 -> XCI
70 -> LXX
11 -> XI
74 -> LXXIV
49 -> XLIX
Now, write the number 4 in the Wonderland numeral system.",IV,numeral_system,official_train,official_train
a48b8329,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10100011 -> 00111111
00010101 -> 10000101
00111011 -> 01101011
11110111 -> 11110011
01110101 -> 11011101
01101011 -> 10011110
00011011 -> 10100011
01011010 -> 00110110

Now, determine the output for: 11010100",00110101,bit_manipulation,official_train,official_train
a493726e,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
92 -> XCII
49 -> XLIX
16 -> XVI
Now, write the number 6 in the Wonderland numeral system.",VI,numeral_system,official_train,official_train
a4970d02,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11100000 -> 01110000
00010000 -> 00001000
10100110 -> 01010011
11011001 -> 11101100
11110101 -> 11111010
00000011 -> 10000001
00110101 -> 10011010
10111101 -> 11011110
10101111 -> 11010111
10000100 -> 01000010

Now, determine the output for: 00001010",00000101,bit_manipulation,official_train,official_train
a4a5fe71,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.11s, distance = 11.68 m
For t = 3.42s, distance = 110.91 m
For t = 3.22s, distance = 98.31 m
Now, determine the falling distance for t = 3.29s given d = 0.5*g*t^2.",102.64,gravity_formula,official_train,official_train
a4a91d08,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.5s, distance = 53.06 m
For t = 4.98s, distance = 64.98 m
For t = 1.89s, distance = 9.36 m
For t = 4.18s, distance = 45.78 m
For t = 2.55s, distance = 17.04 m
Now, determine the falling distance for t = 4.92s given d = 0.5*g*t^2.",63.43,gravity_formula,official_train,official_train
a4ceedfb,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
92 -> XCII
11 -> XI
50 -> L
Now, write the number 27 in the Wonderland numeral system.",XXVII,numeral_system,official_train,official_train
a4d4ebc5,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.7s, distance = 214.5 m
For t = 2.28s, distance = 50.48 m
For t = 2.23s, distance = 48.29 m
For t = 2.64s, distance = 67.68 m
For t = 2.35s, distance = 53.62 m
Now, determine the falling distance for t = 4.15s given d = 0.5*g*t^2.",167.23,gravity_formula,official_train,official_train
a4dd4cce,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010110 -> 01100110
10101111 -> 11110101
01011000 -> 10000010
11010010 -> 00100110
11110101 -> 01010111
11100011 -> 00110111
11110111 -> 01110111
01101010 -> 10100011

Now, determine the output for: 01001011",10110010,bit_manipulation,official_train,official_train
a4df85b7,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nuk chkqkg wygp rvimp -> the clever bird found
dyma jkkj nuk pfgd jkcgkn -> king sees the dark secret
jnipkmn bgynkj jkcgkn -> student writes secret
Now, decrypt the following text: pgfavm ytfaymkj nuk cvhvgrih cgzjnfh",dragon imagines the colorful crystal,text_decryption,official_train,official_train
a4e4ec1d,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
!>*!$ = %}@\
%|-%{ = $
>%-{{ = -!""
>$*!"" = $}>}
Now, determine the result for: }""-\$",>!,equation_symbol_transformation,official_train,official_train
a4ea5f61,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11111111 -> 11101111
10111001 -> 10000111
00101011 -> 10110101
11010010 -> 00111010
00000101 -> 01010000
00000111 -> 01110000
10100010 -> 00110100

Now, determine the output for: 00111011",10110111,bit_manipulation,official_train,official_train
a4ee9fa6,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:#*@: = @//
/#-#@ = -/#
|<*@& = |&^&
%>-#< = -@:
/:+%/ = %//:
Now, determine the result for: |:+^@",^@|:,equation_symbol_transformation,official_train,official_train
a4f165c1,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.02s, distance = 5.12 m
For t = 1.51s, distance = 11.23 m
For t = 1.15s, distance = 6.51 m
Now, determine the falling distance for t = 3.53s given d = 0.5*g*t^2.",61.38,gravity_formula,official_train,official_train
a4f27604,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
49 -> XLIX
76 -> LXXVI
24 -> XXIV
52 -> LII
96 -> XCVI
Now, write the number 35 in the Wonderland numeral system.",XXXV,numeral_system,official_train,official_train
a4f4fb0c,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011011 -> 00110010
00100000 -> 01000001
11100100 -> 11001111
01010101 -> 10101000
11001011 -> 10010000
00100001 -> 01000011
10001010 -> 00010000
00000110 -> 00001100
11011000 -> 10110110
00010100 -> 00101000

Now, determine the output for: 10110100",01101101,bit_manipulation,official_train,official_train
a4f9e327,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.2 m becomes 8.88
5.61 m becomes 9.58
39.06 m becomes 66.72
Now, convert the following measurement: 47.67 m",81.42,unit_conversion,official_train,official_train
a4fceb43,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11000110 -> 00110110
00010101 -> 10101000
11001101 -> 00101110
01111100 -> 11100011
10011010 -> 01010100
01000000 -> 00000010
00101100 -> 01100001

Now, determine the output for: 00000100",00100000,bit_manipulation,official_train,official_train
a5047680,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vqzxmj zynxzqwu jmw xkgfwq jiwnuoiw -> knight imagines the golden treasure
tnj uwwu nlkew ktwnq -> cat sees above ocean
rowwq aizjwu yziiki -> queen writes mirror
dizqtwuu fiwnyu jmw toizkou dossgw -> princess dreams the curious puzzle
Now, decrypt the following text: jmw ujinqxw inllzj tmnuwu",the strange rabbit chases,text_decryption,official_train,official_train
a505c8f3,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
30.21 m becomes 32.25
35.11 m becomes 37.48
14.51 m becomes 15.49
7.85 m becomes 8.38
Now, convert the following measurement: 37.68 m",40.23,unit_conversion,official_train,official_train
a50e5d7e,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01010110 -> 00101111
01000101 -> 10100110
11100010 -> 01111111
11010111 -> 11101111
11111011 -> 11111111
11110110 -> 01111111
10001011 -> 11001101
01011101 -> 10101111
01101001 -> 10110110

Now, determine the output for: 01101011",10110111,bit_manipulation,official_train,official_train
a5124cb4,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
89-80 = 9
84(16 = 101
95(69 = 165
15-40 = -25
80?13 = 1039
Now, determine the result for: 62-86",-24,equation_symbol_transformation,official_train,official_train
a5187932,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ixggpr cllc rol jsfsivwf blh -> rabbit sees the colorful key
rol usfnlt rlxjoli joxclc -> the golden teacher chases
btpuor cllc rilxcwil -> knight sees treasure
Now, decrypt the following text: rwirfl axrjolc tlxi zpffxul",turtle watches near village,text_decryption,official_train,official_train
a51b62b6,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.76s, distance = 89.04 m
For t = 4.29s, distance = 115.91 m
For t = 1.46s, distance = 13.42 m
Now, determine the falling distance for t = 2.09s given d = 0.5*g*t^2.",27.51,gravity_formula,official_train,official_train
a51c0264,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.37s, distance = 115.14 m
For t = 2.13s, distance = 27.35 m
For t = 2.86s, distance = 49.32 m
For t = 2.66s, distance = 42.66 m
Now, determine the falling distance for t = 4.4s given d = 0.5*g*t^2.",116.73,gravity_formula,official_train,official_train
a5208b7e,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001001 -> 01101001
10111101 -> 01010001
11010111 -> 10110111
01110100 -> 00101111
00000001 -> 01111101
00000101 -> 01110111
10001010 -> 10101110

Now, determine the output for: 00100110",10100010,bit_manipulation,official_train,official_train
a521be72,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11100110 -> 01001101
01111000 -> 11000011
11010011 -> 01110111
01010110 -> 00010100
10110011 -> 01000111
01111011 -> 00100010
00000110 -> 00111100
01111101 -> 11100001
10001000 -> 10111011

Now, determine the output for: 01000000",11011111,bit_manipulation,official_train,official_train
a52aabb6,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""&+&) = ^%]
"")+$] = ^)<
&&+^$ = )<
^""*<"" = ^&&]
!]-)) = <^
Now, determine the result for: )^+<%",!%,equation_symbol_transformation,official_train,official_train
a52c726c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
|?*'| = |{'?
'?-]] = )<
]$-?' = <'
]]+{) = <?
""<*?? = <'{$
Now, determine the result for: <?*""$",])?$,equation_symbol_transformation,official_train,official_train
a5409e68,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.12s, distance = 112.59 m
For t = 4.83s, distance = 154.73 m
For t = 1.8s, distance = 21.49 m
For t = 1.65s, distance = 18.06 m
Now, determine the falling distance for t = 3.75s given d = 0.5*g*t^2.",93.27,gravity_formula,official_train,official_train
a54f901d,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
zjiiq iruahvig bqgbli wfoi -> queen explores inside cave
chjgi svbkig cbvvhv -> mouse writes mirror
kyi wjvbhjg yfkkiv sfkwyig -> the curious hatter watches
Now, decrypt the following text: chjgi gkjlbig bq khsiv",mouse studies in tower,text_decryption,official_train,official_train
a558df6c,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
34 -> XXXIV
64 -> LXIV
40 -> XL
Now, write the number 57 in the Wonderland numeral system.",LVII,numeral_system,official_train,official_train
a56a80ac,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110000 -> 00000000
11010111 -> 11101010
01100011 -> 01100000
00110010 -> 00000000
00000101 -> 00000000
01010110 -> 10001010
00111110 -> 10000111
00001100 -> 00000000

Now, determine the output for: 01010011",01101000,bit_manipulation,official_train,official_train
a56a9fdc,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
41.65 m becomes 36.92
9.82 m becomes 8.70
36.8 m becomes 32.62
Now, convert the following measurement: 36.75 m",32.57,unit_conversion,official_train,official_train
a5749dc0,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01000001 -> 00000000
10100000 -> 00000000
10110000 -> 00000000
00100001 -> 00000000
00000000 -> 00000000
10110011 -> 00000001
01100001 -> 00000000
10000001 -> 00000000
11010110 -> 00000010
01111010 -> 00000001

Now, determine the output for: 10010111",00000000,bit_manipulation,official_train,official_train
a575e7b7,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
33.41 m becomes 29.91
31.66 m becomes 28.34
28.99 m becomes 25.95
23.19 m becomes 20.76
35.48 m becomes 31.76
Now, convert the following measurement: 35.33 m",31.63,unit_conversion,official_train,official_train
a57ab89b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
12.78 m becomes 17.48
37.35 m becomes 51.08
43.7 m becomes 59.76
32.51 m becomes 44.46
Now, convert the following measurement: 16.14 m",22.07,unit_conversion,official_train,official_train
a57bcc2a,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
46 -> XLVI
99 -> XCIX
10 -> X
74 -> LXXIV
11 -> XI
Now, write the number 90 in the Wonderland numeral system.",XC,numeral_system,official_train,official_train
a57bcd23,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
37 -> XXXVII
34 -> XXXIV
24 -> XXIV
11 -> XI
Now, write the number 57 in the Wonderland numeral system.",LVII,numeral_system,official_train,official_train
a586d568,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
56 -> LVI
89 -> LXXXIX
16 -> XVI
Now, write the number 1 in the Wonderland numeral system.",I,numeral_system,official_train,official_train
a58d446b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
21.84 m becomes 27.82
16.83 m becomes 21.44
9.78 m becomes 12.46
Now, convert the following measurement: 23.51 m",29.95,unit_conversion,official_train,official_train
a5951fe4,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
1 -> I
94 -> XCIV
58 -> LVIII
75 -> LXXV
Now, write the number 77 in the Wonderland numeral system.",LXXVII,numeral_system,official_train,official_train
a59e2ff7,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01011010 -> 11011011
11001011 -> 01011111
10100011 -> 00011101
10010101 -> 10111110
11111011 -> 11011111
01111100 -> 11101111
10100110 -> 00110101
11000000 -> 00011110
10001111 -> 01111101

Now, determine the output for: 11001001",01011111,bit_manipulation,official_train,official_train
a5ca6cf6,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
2 -> II
6 -> VI
4 -> IV
10 -> X
75 -> LXXV
Now, write the number 99 in the Wonderland numeral system.",XCIX,numeral_system,official_train,official_train
a5d2e952,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.47s, distance = 122.39 m
For t = 3.17s, distance = 61.55 m
For t = 3.41s, distance = 71.22 m
Now, determine the falling distance for t = 3.42s given d = 0.5*g*t^2.",71.64,gravity_formula,official_train,official_train
a5d6bc60,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
xyhqtc cysdlfbts gvb sgtqaib rllj -> wizard discovers the strange book
gvb rtyivg tqrryg ctqxs -> the bright rabbit draws
rytc yuqiyabs gvb vyccba jbp -> bird imagines the hidden key
dqg dvqsbs abqt glxbt -> cat chases near tower
Now, decrypt the following text: gvb detyles vqggbt ctqxs",the curious hatter draws,text_decryption,official_train,official_train
a5dc3a44,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nhfo ofkvru hpuhok qvcckx -> bird dreams inside valley
zbk uhcqkf zjfzck ofvtu -> the silver turtle draws
uzjokpz uzjohku vneqk mvcvgk -> student studies above palace
zbk nfhwbz nhfo ofkvru -> the bright bird dreams
Now, decrypt the following text: uzjokpz gbvuku zbfejwb tepokfcvpo",student chases through wonderland,text_decryption,official_train,official_train
a5e35e2f,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
37.81 m becomes 20.20
37.06 m becomes 19.80
23.35 m becomes 12.47
39.31 m becomes 21.00
Now, convert the following measurement: 9.65 m",5.15,unit_conversion,official_train,official_train
a5ea81bb,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
9.61 m becomes 7.25
37.69 m becomes 28.43
17.24 m becomes 13.01
37.05 m becomes 27.95
Now, convert the following measurement: 17.62 m",13.29,unit_conversion,official_train,official_train
a5eb0bcb,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
35 -> XXXV
86 -> LXXXVI
71 -> LXXI
50 -> L
Now, write the number 1 in the Wonderland numeral system.",I,numeral_system,official_train,official_train
a5f1991c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
'>""&' = '>&'
&?/?} = '?
@'[!' = ''!
?&""|| = ?&||
>^""@@ = >^@@
Now, determine the result for: !?/&&",/|',equation_symbol_transformation,official_train,official_train
a5f23d82,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
fewvt xebbeyv pjt vpnuamt qnzvpub -> mouse follows the strange crystal
qup qntuptv pjt qbtdtn heeg -> cat creates the clever book
vpwitap qntuptv pjt hnrmjp lwoobt -> student creates the bright puzzle
hrni yupqjtv uhedt rvbuai -> bird watches above island
Now, decrypt the following text: ptuqjtn qntuptv pntuvwnt",teacher creates treasure,text_decryption,official_train,official_train
a5f3a1ea,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
17-38 = 21
31*72 = 053
46-29 = 82
46+28 = 641
Now, determine the result for: 52+11",63,equation_symbol_transformation,official_train,official_train
a6046287,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
59 -> LIX
84 -> LXXXIV
5 -> V
38 -> XXXVIII
Now, write the number 75 in the Wonderland numeral system.",LXXV,numeral_system,official_train,official_train
a6082142,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01001011 -> 01001000
11011011 -> 01001000
00011010 -> 11000000
10000000 -> 00000100
00000000 -> 00000000
11101101 -> 00100101
10110111 -> 10010001
01111000 -> 00000011
01111001 -> 00001001

Now, determine the output for: 11010010",00010010,bit_manipulation,official_train,official_train
a60c36ec,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00010101 -> 00011011
01000100 -> 01101110
01010010 -> 00101111
10110100 -> 01011011
11101101 -> 00101110
00000001 -> 10011111
00010010 -> 00111011
10110011 -> 01111011
11110100 -> 01001111

Now, determine the output for: 11000111",11101110,bit_manipulation,official_train,official_train
a610040a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
@&-&? = ?:
<&*>| = >&|:
<""+<@ = <@<""
(""-|| = ""
@{+@| = @|@{
Now, determine the result for: &@*@{",:(|:,equation_symbol_transformation,official_train,official_train
a6192d29,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00101010 -> 00010100
10011011 -> 01100110
00110001 -> 01001000
11100011 -> 11110000
00011001 -> 00000110
10100111 -> 01001011
10000000 -> 00000000
01101100 -> 00011010
10001110 -> 00000111
11011001 -> 01110110

Now, determine the output for: 00110000",00001000,bit_manipulation,official_train,official_train
a6195da7,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
15.05 m becomes 7.65
43.95 m becomes 22.35
31.26 m becomes 15.90
Now, convert the following measurement: 6.97 m",3.54,unit_conversion,official_train,official_train
a62417fe,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01011111 -> 10110101
10110001 -> 01110100
11010000 -> 10111010
00101100 -> 01011101
01010000 -> 10101010
00001011 -> 00010111
11110000 -> 11111110
01101101 -> 11010111
01100010 -> 11001000
01011001 -> 10111001

Now, determine the output for: 00100001",01000110,bit_manipulation,official_train,official_train
a62934d7,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 4.95s, distance = 186.89 m
For t = 1.82s, distance = 25.26 m
For t = 2.65s, distance = 53.56 m
Now, determine the falling distance for t = 2.72s given d = 0.5*g*t^2.",56.43,gravity_formula,official_train,official_train
a62dd199,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001101 -> 00110011
10111000 -> 00111110
00000101 -> 01010111
11111100 -> 00111111
01101100 -> 10011111
01000001 -> 01110101
11010001 -> 11110101

Now, determine the output for: 11001010",10111011,bit_manipulation,official_train,official_train
a6319294,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
40.51 m becomes 49.50
20.9 m becomes 25.54
22.45 m becomes 27.43
13.52 m becomes 16.52
Now, convert the following measurement: 40.35 m",49.30,unit_conversion,official_train,official_train
a631adf5,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.91s, distance = 21.41 m
For t = 3.72s, distance = 81.23 m
For t = 1.77s, distance = 18.39 m
For t = 4.53s, distance = 120.45 m
For t = 4.97s, distance = 144.99 m
Now, determine the falling distance for t = 1.35s given d = 0.5*g*t^2.",10.7,gravity_formula,official_train,official_train
a63caf28,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.6 m becomes 5.55
44.75 m becomes 44.37
44.34 m becomes 43.96
36.48 m becomes 36.17
Now, convert the following measurement: 30.12 m",29.86,unit_conversion,official_train,official_train
a63cd4aa,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.18s, distance = 12.74 m
For t = 4.86s, distance = 216.06 m
For t = 2.73s, distance = 68.17 m
For t = 3.17s, distance = 91.92 m
Now, determine the falling distance for t = 2.59s given d = 0.5*g*t^2.",61.36,gravity_formula,official_train,official_train
a63d9b34,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 3.01s, distance = 56.74 m
For t = 1.15s, distance = 8.28 m
For t = 4.26s, distance = 113.66 m
For t = 2.64s, distance = 43.65 m
Now, determine the falling distance for t = 3.24s given d = 0.5*g*t^2.",65.75,gravity_formula,official_train,official_train
a63f9c85,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10111111 -> 11111111
11111011 -> 11111110
11001111 -> 11111111
11010100 -> 11111101
11001010 -> 11111110
11000100 -> 11111101
11111010 -> 11111110

Now, determine the output for: 10011101",11111111,bit_manipulation,official_train,official_train
a642a3a1,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ucdz zdnfhj tricrs -> bird dreams potion
bxnns jnnj txggqn -> queen sees puzzle
lcsy notqrdnj ian aczzns jirdm -> king explores the hidden story
zdfyrs vdcinj ian exdcrxj efjiqn -> dragon writes the curious castle
Now, decrypt the following text: ian udcyai afiind zdfvj",the bright hatter draws,text_decryption,official_train,official_train
a644f19d,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
<`$<@ = !%
`($<} = %%`
!\|@@ = !##
[(|\} = %`(%
\`:#} = %#
Now, determine the result for: %%:#<",#:,equation_symbol_transformation,official_train,official_train
a6512f5b,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
33 -> XXXIII
12 -> XII
26 -> XXVI
Now, write the number 73 in the Wonderland numeral system.",LXXIII,numeral_system,official_train,official_train
a660cb06,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.73s, distance = 12.94 m
For t = 2.11s, distance = 19.24 m
For t = 2.34s, distance = 23.67 m
For t = 1.17s, distance = 5.92 m
For t = 1.99s, distance = 17.12 m
Now, determine the falling distance for t = 1.46s given d = 0.5*g*t^2.",9.21,gravity_formula,official_train,official_train
a6620888,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ies efhhsy aunnfi ruiwesj -> the hidden rabbit watches
nfah mpccprj nskpyh xuccsk -> bird follows beyond valley
ogssy ruiwesj iasujgas -> queen watches treasure
Now, decrypt the following text: ies nafzei rfduah weujsj",the bright wizard chases,text_decryption,official_train,official_train
a6672f83,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qijdvzgg brads wciratc jglyds -> princess found through island
kjeyis sjgvrfzig wcz uytjvyl ujiiri -> wizard discovers the magical mirror
wcz uytjvyl iyppjw juytjdzg -> the magical rabbit imagines
wzyvczi brads gzvizw -> teacher found secret
Now, decrypt the following text: waiwlz kywvczg wcz trlszd qrwjrd",turtle watches the golden potion,text_decryption,official_train,official_train
a6704625,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00010001 -> 11001110
01111000 -> 10001111
01100101 -> 01101111
10111000 -> 00010111
10001000 -> 01110111
01111100 -> 11001111
10100100 -> 11111101
01100111 -> 01001111
01110101 -> 01001110
11010001 -> 01011010

Now, determine the output for: 01000111",00001101,bit_manipulation,official_train,official_train
